224.000000	-0.183004
251.000000	0.839925
301.000000	-0.644875
311.000000	-0.784838
313.000000	-0.714370
391.000000	-0.507554
406.000000	-0.430709
415.000000	-0.637135
424.000000	-0.767190
427.000000	-0.204270
436.000000	0.716957
459.000000	-0.717476
473.000000	-1.466060
507.000000	-0.956698
528.000000	-0.954352
565.000000	-0.768794
567.000000	-1.409880
574.000000	-1.356008
617.000000	-1.647177
629.000000	-0.509591
632.000000	-0.557958
637.000000	-0.549039
680.000000	-1.142201
698.000000	-0.770800
747.000000	0.798627
777.000000	-0.057514
786.000000	1.284227
787.000000	2.151899
800.000000	3.004853
813.000000	2.191826
831.000000	2.369135
894.000000	1.316757
909.000000	2.347840
912.000000	2.247300
927.000000	2.173259
978.000000	1.831002
987.000000	1.332699
995.000000	1.590820
1004.000000	1.502759
1005.000000	2.092178
1006.000000	2.017554
1014.000000	2.293936
1021.000000	2.391913
1062.000000	1.966198
1063.000000	2.020029
1082.000000	2.241791
1085.000000	2.957649
1117.000000	2.174092
1123.000000	1.396853
1133.000000	0.330756
1149.000000	1.064596
1181.000000	0.298983
1194.000000	1.271709
1196.000000	0.277718
1197.000000	0.279144
1205.000000	0.316207
1225.000000	0.281688
1252.000000	0.282514
1285.000000	1.200252
1305.000000	1.199091
1320.000000	0.392767
1352.000000	-0.497070
1396.000000	0.299566
1405.000000	0.206304
1416.000000	0.115051
1447.000000	0.013382
1449.000000	-0.015066
1450.000000	-0.857871
1472.000000	1.675134
1477.000000	2.569201
1503.000000	2.297663
1530.000000	1.946960
1557.000000	2.270842
1560.000000	1.384335
1574.000000	1.824658
1578.000000	1.000752
1602.000000	0.748879
1603.000000	0.694672
1646.000000	0.849096
1651.000000	-0.079899
1663.000000	1.250724
1679.000000	1.898132
1691.000000	1.239752
1705.000000	0.656995
1716.000000	0.385781
1717.000000	0.244116
1726.000000	-0.438637
1743.000000	-1.078742
1787.000000	-1.066421
1833.000000	-2.826557
1835.000000	-3.650828
1841.000000	-2.445806
1842.000000	-1.734044
1855.000000	-2.437224
1873.000000	-1.651061
1879.000000	-1.500078
1890.000000	-1.603733
1901.000000	-0.885655
1902.000000	-0.941123
1931.000000	-0.806118
1943.000000	-1.465483
1953.000000	-1.158218
1956.000000	-2.000594
1980.000000	-2.058615
1982.000000	-2.623361
2001.000000	-1.783914
2002.000000	-1.015775
2011.000000	-0.861215
2012.000000	-0.837430
2037.000000	0.591690
2055.000000	-0.498716
2058.000000	-0.589231
2099.000000	-1.517677
2120.000000	-2.549470
2134.000000	-1.746331
2189.000000	-2.719261
2203.000000	-3.234526
2222.000000	-3.284381
2228.000000	-3.789518
2244.000000	-4.081233
2245.000000	-4.110316
2261.000000	-4.048837
2289.000000	-3.627661
2338.000000	-3.949079
2348.000000	-3.686477
2376.000000	-3.616344
2391.000000	-3.722875
2418.000000	-4.408063
2419.000000	-3.619208
2441.000000	-2.976208
2457.000000	-3.601507
2472.000000	-2.053877
2492.000000	-1.855496
2509.000000	-2.280901
2536.000000	-1.791422
2563.000000	-1.952282
2578.000000	-1.874518
2587.000000	-1.715431
2606.000000	-1.854548
2611.000000	-1.772438
2614.000000	-2.021810
2648.000000	-1.121296
2658.000000	-1.336489
2662.000000	-2.429135
2700.000000	-1.949834
2774.000000	-2.023077
2797.000000	-1.357711
2798.000000	-1.914868
2800.000000	-2.118832
2839.000000	-2.560332
2860.000000	-3.445554
2872.000000	-3.001672
2884.000000	-3.610703
2899.000000	-3.754118
2925.000000	-3.684154
2926.000000	-3.012013
2939.000000	-3.727863
2961.000000	-3.031650
2988.000000	-2.980668
3001.000000	-3.464925
3034.000000	-2.407653
3071.000000	-2.384441
3075.000000	-2.063340
3099.000000	-1.682217
3119.000000	-1.229027
3156.000000	-1.159900
3179.000000	-0.897154
3180.000000	-1.636639
3194.000000	-0.267031
3195.000000	-0.426135
3224.000000	-1.430181
3236.000000	-0.538740
3262.000000	-0.562758
3277.000000	0.378390
3284.000000	-0.458412
3292.000000	-0.603651
3343.000000	-1.273155
3352.000000	1.003280
3413.000000	2.233859
3463.000000	2.618997
3474.000000	3.171212
3479.000000	3.220299
3497.000000	2.717803
3610.000000	2.146037
3620.000000	2.059141
3647.000000	1.731596
3649.000000	2.614847
3658.000000	2.767736
3660.000000	2.665236
3725.000000	1.747794
3744.000000	3.775948
3748.000000	3.286289
3751.000000	2.043252
3766.000000	1.704126
3832.000000	1.234947
3855.000000	0.959403
3866.000000	1.329523
3907.000000	0.880836
3918.000000	-0.379322
3944.000000	-0.493617
3950.000000	-1.936153
4007.000000	-1.683830
4023.000000	-2.077017
4040.000000	-2.663201
4045.000000	-2.134678
4064.000000	-1.677643
4095.000000	-1.940977
4100.000000	-2.253377
4144.000000	-1.760158
4146.000000	-1.752221
4161.000000	-1.386605
4189.000000	-0.221235
4212.000000	0.555517
4213.000000	1.276344
4232.000000	1.286935
4240.000000	1.559548
4246.000000	0.621899
4286.000000	1.168484
4291.000000	0.401173
4313.000000	-0.199447
4342.000000	-1.001264
4384.000000	-0.145550
4398.000000	0.043894
4407.000000	-0.672525
4414.000000	0.120075
4418.000000	-1.024844
4494.000000	-1.661694
4529.000000	-1.324062
4565.000000	-1.495615
4568.000000	-2.090226
4582.000000	-1.689563
4587.000000	-2.235618
4598.000000	-3.445238
4606.000000	-4.607146
4618.000000	-4.902732
4638.000000	-5.695430
4654.000000	-5.957944
4659.000000	-3.930758
4673.000000	-4.074293
4681.000000	-2.970939
4701.000000	-3.233035
4705.000000	-3.014144
4707.000000	-2.921578
4715.000000	-3.122308
4724.000000	-3.015752
4745.000000	-2.791921
4750.000000	-3.112943
4756.000000	-3.139914
4773.000000	-1.951806
4791.000000	-1.149907
4835.000000	-0.604028
4842.000000	-1.313123
4846.000000	-0.598172
4865.000000	0.031897
4868.000000	0.978928
4871.000000	0.971302
4882.000000	1.103765
4885.000000	1.110213
4976.000000	0.106634
5006.000000	0.145696
5039.000000	0.192289
5041.000000	1.427023
5067.000000	1.157107
5088.000000	0.402466
5129.000000	0.311813
5154.000000	0.542168
5156.000000	2.007949
5165.000000	3.833607
5177.000000	3.461831
5189.000000	2.373889
5219.000000	2.109862
5220.000000	0.377153
5221.000000	1.064013
5237.000000	-0.848109
5242.000000	-0.398666
5263.000000	-1.389788
5268.000000	-0.330144
5275.000000	-0.755580
5276.000000	-0.288041
5290.000000	0.067869
5308.000000	-0.223186
5341.000000	-0.758573
5354.000000	-1.907397
5361.000000	-1.065842
5392.000000	-0.125319
5403.000000	-0.179630
5422.000000	-0.371354
5434.000000	-1.119878
5444.000000	-0.519807
5492.000000	-0.628822
5516.000000	-0.058222
5520.000000	0.050447
5533.000000	-0.580828
5541.000000	-0.615132
5545.000000	0.293088
5558.000000	-0.630873
5627.000000	0.430658
5630.000000	-0.218786
5634.000000	-0.059626
5653.000000	1.211514
5657.000000	0.897453
5670.000000	-0.120534
5714.000000	0.939554
5754.000000	1.127346
5758.000000	0.171213
5764.000000	-0.673783
5798.000000	-0.659488
5799.000000	-0.606622
5800.000000	-0.595468
5801.000000	-1.331074
5812.000000	-0.449287
5816.000000	-0.453445
5824.000000	-0.449112
5840.000000	0.029286
5865.000000	-1.140960
5944.000000	-2.056699
5948.000000	-2.926929
5975.000000	-3.611296
5982.000000	-3.900484
6002.000000	-3.851665
6013.000000	-4.738335
6058.000000	-4.733567
6068.000000	-4.604034
6077.000000	-5.587330
6115.000000	-5.631605
6120.000000	-5.810604
6140.000000	-4.984731
6146.000000	-4.985893
6151.000000	-4.985986
6179.000000	-4.827731
6180.000000	-4.732435
6189.000000	-4.703696
6214.000000	-3.918275
6223.000000	-4.117110
6230.000000	-4.134001
6240.000000	-3.993700
6242.000000	-4.115053
6272.000000	-3.670633
6324.000000	-3.410585
6328.000000	-3.442635
6333.000000	-2.257334
6335.000000	-2.311847
6338.000000	-1.180135
6343.000000	-0.752957
6347.000000	-1.069659
6379.000000	-1.556943
6383.000000	-1.176955
6396.000000	-1.268499
6415.000000	-0.950333
6425.000000	-0.417849
6446.000000	-0.477304
6453.000000	-0.243147
6465.000000	-0.861972
6469.000000	-1.364851
6480.000000	-2.013537
6483.000000	-1.305662
6496.000000	-1.352526
6504.000000	-0.243068
6519.000000	0.312052
6551.000000	0.305881
6623.000000	0.540645
6650.000000	0.682043
6651.000000	1.553312
6657.000000	1.021353
6748.000000	0.932085
6759.000000	1.129936
6763.000000	1.115831
6791.000000	1.071852
6807.000000	1.430294
6809.000000	0.462147
6823.000000	0.920202
6839.000000	0.773979
6858.000000	0.828111
6859.000000	0.956004
6863.000000	0.878306
6868.000000	1.754168
6872.000000	1.671238
6881.000000	2.562513
6912.000000	2.358926
6963.000000	2.532399
6970.000000	2.438968
7006.000000	2.758365
7044.000000	2.084588
7053.000000	1.322158
7056.000000	0.441900
7081.000000	1.644685
7104.000000	1.467456
7122.000000	2.186622
7129.000000	3.482429
7158.000000	3.218695
7159.000000	3.521752
7171.000000	3.236591
7190.000000	3.030727
7191.000000	3.202365
7215.000000	2.715417
7221.000000	3.207501
7223.000000	3.881447
7255.000000	3.425283
7264.000000	2.427590
7292.000000	0.509100
7323.000000	0.641454
7328.000000	0.113841
7334.000000	0.227885
7340.000000	0.476782
7341.000000	1.326570
7396.000000	1.784474
7407.000000	1.115225
7416.000000	1.893983
7453.000000	1.032582
7457.000000	1.428543
7468.000000	0.295578
7471.000000	-0.191104
7482.000000	-0.942196
7486.000000	-0.384299
7521.000000	-0.239047
7535.000000	-1.375210
7571.000000	-0.079075
7574.000000	-0.059258
7577.000000	0.412201
7620.000000	0.611581
7646.000000	0.889659
7659.000000	0.956305
7675.000000	1.887843
7682.000000	1.195918
7690.000000	1.738137
7733.000000	0.824646
7741.000000	0.845688
7774.000000	0.632703
7807.000000	0.288149
7835.000000	0.173778
7847.000000	-0.815688
7870.000000	-1.044874
7875.000000	-0.816527
7877.000000	-0.725301
7879.000000	-0.696147
7904.000000	-0.811150
7913.000000	-0.919800
7919.000000	-0.866523
7933.000000	-1.706991
7940.000000	-1.627687
7943.000000	-0.886206
7976.000000	-1.533248
8008.000000	-1.799950
8010.000000	-2.398077
8071.000000	-2.751413
8094.000000	-3.532499
8116.000000	-2.352843
8141.000000	-1.935412
8184.000000	-2.997060
8224.000000	-3.225175
8307.000000	-1.993796
8348.000000	-3.907651
8350.000000	-3.615612
8355.000000	-3.652879
8358.000000	-2.500943
8377.000000	-1.852649
8423.000000	-2.892157
8426.000000	-2.790344
8442.000000	-0.667002
8446.000000	-0.554923
8461.000000	-1.794032
8464.000000	-1.649462
8471.000000	-2.122230
8495.000000	-1.827750
8509.000000	-2.023005
8522.000000	-1.440797
8564.000000	-1.834297
8566.000000	-3.087997
8567.000000	-2.239245
8575.000000	-2.350721
8593.000000	-1.625158
8594.000000	-1.559545
8603.000000	-1.655356
8611.000000	-0.431378
8612.000000	0.344239
8621.000000	0.086153
8624.000000	-0.103256
8644.000000	-0.224037
8665.000000	-1.397195
